timestamp,price,qty
2025-12-07T15:25:15+00:00,769.0000,0
2025-12-07T15:25:18+00:00,769.0000,0
2025-12-07T15:25:21+00:00,769.0000,0
2025-12-07T15:25:24+00:00,769.0000,0
2025-12-07T15:25:27+00:00,769.0000,0
2025-12-07T15:25:30+00:00,769.0000,0
2025-12-07T15:25:33+00:00,769.0000,0
2025-12-07T15:25:36+00:00,769.0000,0
2025-12-07T15:25:39+00:00,769.0000,0
2025-12-07T15:25:42+00:00,769.0000,0
2025-12-07T15:25:46+00:00,769.0000,0
2025-12-07T15:25:49+00:00,769.0000,0
2025-12-07T15:25:52+00:00,769.0000,0
2025-12-07T15:25:55+00:00,769.0000,0
2025-12-07T15:25:58+00:00,769.0000,0
2025-12-07T15:26:01+00:00,769.0000,0
2025-12-07T15:26:04+00:00,769.0000,0
2025-12-07T15:26:07+00:00,769.0000,0
2025-12-07T15:26:10+00:00,769.0000,0
2025-12-07T15:26:13+00:00,769.0000,0
2025-12-07T15:26:16+00:00,769.0000,0
2025-12-07T15:26:19+00:00,769.0000,0
2025-12-07T15:26:22+00:00,769.0000,0
2025-12-07T15:26:25+00:00,769.0000,0
2025-12-07T15:26:28+00:00,769.0000,0
2025-12-07T15:26:31+00:00,769.0000,0
2025-12-07T15:26:34+00:00,769.0000,0
2025-12-07T15:26:37+00:00,769.0000,0
2025-12-07T15:26:40+00:00,769.0000,0
2025-12-07T15:26:43+00:00,769.0000,0
2025-12-07T15:26:46+00:00,769.0000,0
2025-12-07T15:26:50+00:00,769.0000,0
2025-12-07T15:26:53+00:00,769.0000,0
2025-12-07T15:26:56+00:00,769.0000,0
2025-12-07T15:26:59+00:00,769.0000,0
2025-12-07T15:27:02+00:00,769.0000,0
2025-12-07T15:27:05+00:00,769.0000,0
2025-12-07T15:27:08+00:00,769.0000,0
2025-12-07T15:27:11+00:00,769.0000,0
2025-12-07T15:27:14+00:00,769.0000,0
2025-12-07T15:27:17+00:00,769.0000,0
2025-12-07T15:27:20+00:00,769.0000,0
2025-12-07T15:27:23+00:00,769.0000,0
2025-12-07T15:27:26+00:00,769.0000,0
2025-12-07T15:27:29+00:00,769.0000,0
2025-12-07T15:27:32+00:00,769.0000,0
2025-12-07T15:27:35+00:00,769.0000,0
2025-12-07T15:27:38+00:00,769.0000,0
2025-12-07T15:27:41+00:00,769.0000,0
2025-12-07T15:27:44+00:00,769.0000,0
2025-12-07T15:27:47+00:00,769.0000,0
2025-12-07T15:27:50+00:00,769.0000,0
2025-12-07T15:27:54+00:00,769.0000,0
2025-12-07T15:27:57+00:00,769.0000,0
2025-12-07T15:28:00+00:00,769.0000,0
2025-12-07T15:28:03+00:00,769.0000,0
2025-12-07T15:28:06+00:00,769.0000,0
2025-12-07T15:28:09+00:00,769.0000,0
2025-12-07T15:28:12+00:00,769.0000,0
2025-12-07T15:28:15+00:00,769.0000,0
2025-12-07T15:28:18+00:00,769.0000,0
2025-12-07T15:28:21+00:00,769.0000,0
2025-12-07T15:28:24+00:00,769.0000,0
2025-12-07T15:28:27+00:00,769.0000,0
2025-12-07T15:28:30+00:00,769.0000,0
2025-12-07T15:28:33+00:00,769.0000,0
2025-12-07T15:28:36+00:00,769.0000,0
2025-12-07T15:28:39+00:00,769.0000,0
2025-12-07T15:28:43+00:00,769.0000,0
2025-12-07T15:28:46+00:00,769.0000,0
2025-12-07T15:28:49+00:00,769.0000,0
2025-12-07T15:28:52+00:00,769.0000,0
2025-12-07T15:28:55+00:00,769.0000,0
2025-12-07T15:28:58+00:00,769.0000,0
2025-12-07T15:29:01+00:00,769.0000,0
2025-12-07T15:29:04+00:00,769.0000,0
2025-12-07T15:29:07+00:00,769.0000,0
2025-12-07T15:29:10+00:00,769.0000,0
2025-12-07T15:29:13+00:00,769.0000,0
2025-12-07T15:29:16+00:00,769.0000,0
2025-12-07T15:29:19+00:00,769.0000,0
2025-12-07T15:29:22+00:00,769.0000,0
2025-12-07T15:29:25+00:00,769.0000,0
2025-12-07T15:29:28+00:00,769.0000,0
2025-12-07T15:29:31+00:00,769.0000,0
